,Player,Overall Score,Potential Score,Market Value,Weekly Salary,Height,Weight,Age,Preferred Foot,Ball Skills,Defence,Mental,Passing,Physical,Shooting,Goalkeeping
904,Ishak Belfodil,78,78,11000000,40000,192,86,28,Right,81.0,28.0,67.16666666666667,66.33333333333333,69.0,73.25,10.4
905,Víctor Ruiz,78,78,8500000,60000,185,78,31,Left,59.0,80.66666666666667,66.5,64.33333333333333,61.142857142857146,51.125,9.2
906,Roberto Soriano,78,78,10500000,36000,182,76,29,Right,79.5,66.0,73.33333333333333,77.66666666666667,70.28571428571429,70.25,12.2
907,Ricardo Rodríguez,78,78,9500000,36000,180,77,28,Left,75.0,77.66666666666667,73.66666666666667,78.0,72.42857142857143,72.5,13.2
908,Nemanja Gudelj,78,79,10500000,17500,187,73,28,Right,70.0,74.33333333333333,73.83333333333333,76.0,69.57142857142857,74.875,10.6
909,Jaume Costa,78,78,7500000,30000,171,62,32,Left,74.0,78.33333333333333,71.0,74.66666666666667,72.14285714285714,60.75,12.2
910,Escudero,78,78,8500000,18000,176,72,31,Left,71.5,79.33333333333333,72.0,78.0,72.0,65.75,11.6
911,Shane Duffy,78,79,10500000,46000,193,76,28,Right,50.0,76.66666666666667,66.5,54.0,56.285714285714285,46.625,11.2
912,Danijel Subašić,78,78,4500000,29500,191,84,35,Right,15.0,13.666666666666666,42.833333333333336,20.333333333333332,52.57142857142857,24.0,76.0
913,Daniel Ginczek,78,78,10500000,50000,190,85,29,Right,71.0,31.333333333333332,65.66666666666667,44.0,67.0,70.5,11.2
914,Johnathan,78,78,10500000,18000,184,75,30,Right,76.0,34.333333333333336,61.166666666666664,60.666666666666664,78.85714285714286,72.0,12.0
915,Chris Wood,78,78,11000000,42000,189,92,28,Right,70.0,32.666666666666664,68.16666666666667,53.0,71.57142857142857,74.875,13.8
916,Javier Pastore,78,78,10000000,42000,187,78,31,Right,80.0,49.0,71.16666666666667,76.33333333333333,60.42857142857143,72.75,10.2
917,Juraj Kucka,78,78,8000000,45000,186,84,33,Right,76.0,77.33333333333333,77.66666666666667,73.33333333333333,72.71428571428571,73.0,10.8
918,Pascal Groß,78,78,10500000,50000,181,78,29,Right,76.5,59.333333333333336,72.83333333333333,82.33333333333333,66.57142857142857,70.375,13.0
919,Michail Antonio,78,78,10000000,80000,178,82,30,Right,77.5,54.333333333333336,70.5,74.0,83.0,70.625,11.4
920,Kamil Glik,78,78,7500000,36000,190,80,32,Right,54.5,76.33333333333333,59.666666666666664,50.333333333333336,57.285714285714285,37.5,9.4
921,Christian Kabasele,78,79,10000000,60000,188,84,29,Right,62.5,78.33333333333333,62.833333333333336,56.666666666666664,69.0,49.25,12.2
922,Iago Falqué,78,78,10500000,50000,174,69,30,Left,83.5,40.666666666666664,63.5,76.33333333333333,67.14285714285714,71.625,10.8
923,Marwin Hitz,78,78,6500000,49000,194,89,32,Right,15.0,14.0,30.833333333333332,24.666666666666668,48.857142857142854,23.0,75.6
924,Cote,78,78,8500000,24500,182,77,31,Left,76.0,77.66666666666667,72.5,76.0,68.57142857142857,60.375,12.8
925,Kevin Strootman,78,78,9000000,35000,186,80,30,Left,73.5,73.66666666666667,77.16666666666667,76.66666666666667,63.857142857142854,69.875,8.6
926,Ben Mee,78,78,8500000,37000,183,82,30,Left,60.5,77.66666666666667,68.5,59.0,69.85714285714286,45.0,11.6
927,Julian Baumgartlinger,78,78,8000000,55000,184,84,32,Right,69.5,78.0,72.66666666666667,71.66666666666667,69.14285714285714,53.125,11.0
928,Iborra,78,78,8000000,30000,190,80,32,Right,74.5,75.0,76.33333333333333,72.0,53.714285714285715,70.5,10.8
929,Shinji Kagawa,78,78,10000000,13000,175,68,31,Right,81.5,50.666666666666664,67.33333333333333,73.33333333333333,63.285714285714285,63.5,10.0
930,Sebastian Rudy,78,78,10000000,35000,180,74,30,Right,78.0,74.33333333333333,74.0,77.66666666666667,69.85714285714286,70.125,11.2
931,Salomón Rondón,78,78,10500000,18000,186,85,30,Right,71.0,25.0,67.0,61.666666666666664,74.0,73.5,10.4
932,Jonjo Shelvey,78,78,10500000,43000,184,80,28,Right,75.0,61.333333333333336,74.33333333333333,79.66666666666667,65.0,72.0,12.8
933,Alan Carvalho,78,78,10500000,18000,184,72,31,Right,81.0,25.666666666666668,63.666666666666664,65.66666666666667,79.85714285714286,74.875,11.0
934,Rafael Carioca,78,78,8500000,65000,181,78,31,Right,75.5,75.0,75.83333333333333,76.66666666666667,71.57142857142857,63.625,11.8
935,Rafael Tolói,78,78,9000000,50000,185,75,29,Right,62.0,79.66666666666667,67.66666666666667,59.333333333333336,65.0,55.75,12.6
936,Fedor Smolov,78,78,10500000,29000,187,80,30,Right,77.5,26.0,66.83333333333333,68.33333333333333,75.28571428571429,74.375,13.2
937,Ashley Barnes,78,78,10500000,44000,186,84,30,Right,75.5,42.666666666666664,72.5,67.66666666666667,71.14285714285714,72.625,9.4
938,Kwadwo Asamoah,78,78,10000000,60000,173,75,31,Left,81.5,80.0,78.0,79.0,76.71428571428571,70.375,4.2
939,Nikola Kalinić,78,78,9500000,55000,187,79,32,Right,74.5,35.333333333333336,69.83333333333333,60.666666666666664,67.0,69.375,9.4
940,Joshua King,78,78,11000000,70000,184,82,28,Right,79.5,33.0,68.83333333333333,66.66666666666667,78.28571428571429,72.25,10.2
941,Ömer Toprak,78,78,8500000,65000,186,83,31,Right,67.0,79.66666666666667,66.0,62.666666666666664,69.57142857142857,45.625,11.4
942,Odion Ighalo,78,78,10000000,17500,183,73,31,Right,77.0,41.0,66.33333333333333,63.333333333333336,77.0,71.5,11.4
943,Mikel San José,78,78,9500000,25500,187,79,31,Right,70.5,77.0,76.5,69.33333333333333,57.714285714285715,62.875,10.0
944,Adrien Silva,78,78,9500000,75000,175,69,31,Right,78.5,69.33333333333333,77.16666666666667,79.33333333333333,62.0,74.875,9.2
945,Pablo Piatti,78,78,10000000,10500,163,63,31,Left,78.0,41.666666666666664,67.16666666666667,74.66666666666667,74.42857142857143,69.5,9.8
946,Nordin Amrabat,78,78,8000000,41000,180,85,33,Right,79.0,51.666666666666664,70.16666666666667,74.66666666666667,76.0,73.625,10.2
947,Max-Alain Gradel,78,78,9000000,35000,177,70,32,Right,81.0,35.333333333333336,69.83333333333333,70.33333333333333,72.71428571428571,71.25,10.6
948,Stevan Jovetić,78,78,10500000,45000,183,79,30,Right,80.0,31.0,65.5,71.66666666666667,66.42857142857143,78.25,8.0
949,Makoto Hasebe,78,78,3100000,24000,180,72,36,Right,72.0,80.0,75.83333333333333,76.33333333333333,66.42857142857143,58.75,11.2
950,Adam Lallana,78,78,9000000,80000,178,73,32,Right,82.5,61.666666666666664,74.5,77.33333333333333,67.71428571428571,70.625,10.8
951,Guilherme,78,78,5500000,14500,195,95,34,Right,18.5,16.0,43.833333333333336,28.333333333333332,46.857142857142854,18.75,77.0
952,Séamus Coleman,78,78,8000000,70000,177,77,31,Right,76.5,80.33333333333333,76.5,74.33333333333333,71.71428571428571,63.5,10.0
953,Federico Fazio,78,78,6500000,39000,195,85,33,Right,57.0,80.0,64.66666666666667,56.0,45.714285714285715,43.625,10.8
954,Ralf Fährmann,78,78,7000000,24500,197,98,31,Right,19.5,10.666666666666666,41.333333333333336,21.666666666666668,47.714285714285715,16.125,71.8
955,Adel Taarabt,78,78,9500000,15500,185,75,31,Right,85.5,62.0,76.0,76.66666666666667,67.14285714285714,67.5,4.8
956,Ruud Vormer,78,78,9000000,25500,178,79,32,Right,71.0,73.66666666666667,78.33333333333333,78.33333333333333,69.42857142857143,74.875,9.8
957,Papakouli Diop,78,78,5000000,23500,179,77,34,Right,69.5,77.33333333333333,73.33333333333333,68.0,65.71428571428571,69.0,10.8
958,Javier Hernández,78,78,9500000,11000,175,73,32,Right,74.5,25.0,66.5,61.666666666666664,71.0,70.875,11.6
959,Miguel Veloso,78,78,6000000,20000,180,79,34,Left,77.5,65.66666666666667,72.83333333333333,83.33333333333333,64.85714285714286,74.375,11.0
960,Ignacio Piatti,78,78,5000000,25500,180,76,35,Right,83.0,47.333333333333336,74.66666666666667,73.66666666666667,66.42857142857143,73.125,11.2
961,Felipe Caicedo,78,78,10000000,50000,183,82,32,Left,78.0,41.0,71.33333333333333,68.0,71.71428571428571,73.125,9.0
962,Kevin-Prince Boateng,78,78,8500000,55000,185,86,33,Right,82.0,64.66666666666667,75.66666666666667,75.33333333333333,69.42857142857143,76.75,10.8
963,Héctor Moreno,78,78,,,183,80,32,Left,62.0,79.0,68.16666666666667,68.33333333333333,64.57142857142857,53.625,12.0
964,Domenico Criscito,78,78,6500000,18000,183,75,33,Left,72.5,80.0,73.5,78.33333333333333,73.14285714285714,66.25,11.4
965,Victor Moses,78,78,10500000,95000,177,77,29,Right,81.5,73.0,71.66666666666667,74.0,75.14285714285714,69.375,11.2
966,Gervinho,78,78,8000000,49000,179,65,33,Right,79.0,26.333333333333332,65.0,71.66666666666667,76.28571428571429,64.125,10.8
967,Jonathan dos Santos,78,78,10000000,11000,172,73,30,Right,78.0,71.66666666666667,73.83333333333333,79.66666666666667,72.28571428571429,67.0,11.8
968,Danny Rose,78,78,9000000,75000,174,76,30,Left,77.5,79.33333333333333,75.83333333333333,72.66666666666667,73.42857142857143,61.125,11.0
969,Gary Cahill,78,78,4900000,50000,193,88,34,Right,57.5,78.66666666666667,68.5,49.333333333333336,54.42857142857143,55.0,8.6
970,Charles,78,78,4800000,21000,179,76,36,Right,76.5,32.333333333333336,62.666666666666664,59.0,68.57142857142857,75.125,10.6
971,Tom Heaton,78,78,5500000,43000,187,92,34,Right,22.5,14.666666666666666,41.5,28.666666666666668,56.57142857142857,20.0,77.2
972,Cesc Fàbregas,78,78,8000000,40000,179,77,33,Right,79.0,59.333333333333336,70.66666666666667,83.66666666666667,56.714285714285715,75.375,10.8
973,Borja Valero,78,78,5000000,60000,175,73,35,Right,84.0,64.33333333333333,71.5,83.33333333333333,60.0,70.625,6.8
974,Mathieu Debuchy,78,78,4700000,31000,176,76,35,Right,75.0,78.0,74.5,75.33333333333333,72.42857142857143,67.875,9.8
975,Dante,78,78,3100000,22500,188,85,36,Left,65.5,79.0,67.66666666666667,69.33333333333333,56.714285714285715,56.75,10.2
976,Ryan Babel,78,78,8000000,70000,185,85,33,Right,79.5,29.333333333333332,66.0,70.33333333333333,78.42857142857143,72.375,12.4
977,Andrés Fernández,78,78,6500000,24500,187,82,33,Right,16.0,17.0,42.0,30.666666666666668,61.142857142857146,19.75,75.6
978,Carlos Tévez,78,78,4500000,14500,171,77,36,Right,78.0,45.0,71.33333333333333,72.66666666666667,68.42857142857143,70.875,3.0
979,Antonio Mirante,78,78,2800000,20000,193,79,37,Right,24.5,11.333333333333334,41.333333333333336,26.666666666666668,48.142857142857146,20.0,75.6
980,Guillermo Ochoa,78,78,5500000,41000,185,78,35,Right,14.0,14.333333333333334,39.5,26.0,52.714285714285715,20.125,76.6
981,Jhon Monsario,77,77,,,186,83,35,Right,40.5,73.66666666666667,59.666666666666664,54.0,49.857142857142854,45.5,11.2
982,Bruno Guimarães,77,87,14000000,44000,182,79,22,Right,79.0,74.33333333333333,73.5,73.66666666666667,70.28571428571429,65.375,11.0
983,Samuel Chukwueze,77,86,14000000,23000,172,70,21,Left,83.5,35.0,60.833333333333336,64.66666666666667,77.57142857142857,64.875,8.4
984,Vicente Damián Castro,77,77,,,187,85,28,Right,71.5,76.33333333333333,70.83333333333333,74.33333333333333,67.85714285714286,66.625,9.6
985,Sebastián Bruno Luna,77,77,,,176,75,32,Right,75.5,74.0,74.16666666666667,70.33333333333333,75.14285714285714,69.25,7.6
986,Andrés Daniel Píriz,77,77,,,178,71,32,Right,77.0,26.333333333333332,64.83333333333333,75.33333333333333,73.71428571428571,68.875,10.8
987,Leandro Agustín Baezo,77,77,,,188,88,32,Right,72.0,78.66666666666667,73.66666666666667,66.66666666666667,73.71428571428571,69.875,11.0
988,Vladimír Coufal,77,78,9000000,17000,175,76,28,Right,73.5,73.66666666666667,72.83333333333333,74.0,80.42857142857143,59.875,11.2
989,Amir Rrahmani,77,81,10500000,48000,192,83,26,Right,61.5,80.0,62.5,57.0,64.42857142857143,48.375,9.6
990,Chiquinho,77,82,12000000,12500,175,68,25,Right,79.5,56.0,69.5,76.33333333333333,65.28571428571429,68.25,7.2
991,Jonathan David,77,88,15000000,13000,177,77,20,Right,78.5,20.333333333333332,57.333333333333336,70.66666666666667,80.42857142857143,67.0,7.8
992,Dwight McNeil,77,86,13500000,20500,183,70,20,Left,79.5,50.333333333333336,66.83333333333333,74.0,74.14285714285714,65.75,12.0
993,Anthony Nwakaeme,77,77,8500000,32000,185,80,31,Right,81.5,38.0,62.166666666666664,70.66666666666667,75.57142857142857,72.0,9.2
994,Sandro Tonali,77,91,18000000,7800,181,80,20,Right,77.5,72.0,72.66666666666667,77.66666666666667,75.57142857142857,68.5,8.8
995,Nicolás De la Cruz,77,85,13000000,16000,167,65,23,Right,79.0,62.333333333333336,76.33333333333333,72.33333333333333,80.14285714285714,74.25,8.0
996,Jean-Pierre Nsame,77,78,10500000,26500,188,88,27,Right,72.5,20.666666666666668,60.166666666666664,50.666666666666664,76.0,65.875,10.0
997,Ozan Kabak,77,86,12000000,15000,186,86,20,Right,68.5,75.66666666666667,64.5,54.666666666666664,71.28571428571429,40.375,8.8
998,Galeno,77,85,13000000,13000,179,62,22,Right,82.5,28.666666666666668,66.33333333333333,63.0,77.0,64.625,11.6
999,Krépin Diatta,77,86,14000000,17500,175,69,21,Right,80.5,45.666666666666664,64.5,67.66666666666667,86.0,62.0,10.4
1000,Merih Demiral,77,86,12500000,55000,192,85,22,Right,58.0,78.0,60.333333333333336,52.0,69.85714285714286,45.0,10.4
1001,Nicolò Zaniolo,77,87,14000000,22500,190,79,21,Left,78.0,62.666666666666664,73.0,70.66666666666667,73.85714285714286,66.25,9.6
1002,Patrick Cutrone,77,86,14000000,60000,183,79,22,Right,75.0,24.666666666666668,59.666666666666664,50.666666666666664,72.71428571428571,67.75,7.8
1003,Phil Foden,77,89,15500000,55000,171,69,20,Left,78.5,54.666666666666664,69.83333333333333,74.33333333333333,70.28571428571429,58.125,10.4
1004,Christian Luyindama,77,80,10000000,50000,191,91,26,Right,52.0,74.66666666666667,62.5,52.333333333333336,68.14285714285714,40.75,9.2
1005,Matías Rojas,77,83,12000000,19500,186,78,24,Left,81.5,60.0,72.83333333333333,74.0,73.85714285714286,76.125,9.0
1006,Davidson,77,77,9000000,13500,177,63,29,Right,80.5,40.333333333333336,68.66666666666667,69.0,75.42857142857143,71.625,8.2
1007,Martin Terrier,77,83,12000000,55000,184,71,23,Right,76.0,33.0,64.0,72.0,74.28571428571429,69.125,8.6
1008,Michael Ngadeu,77,77,8000000,22000,190,93,29,Right,55.5,76.33333333333333,71.0,52.333333333333336,71.0,53.0,7.6
1009,Calvin Stengs,77,86,14000000,10000,187,68,21,Left,82.5,33.333333333333336,63.666666666666664,73.33333333333333,69.28571428571429,61.25,9.4
1010,Mattéo Guendouzi,77,86,12500000,46000,185,80,21,Right,76.0,71.66666666666667,74.83333333333333,75.33333333333333,72.85714285714286,65.125,9.8
1011,Jean-Philippe Mateta,77,84,12500000,27000,192,88,23,Right,74.0,27.333333333333332,62.666666666666664,48.333333333333336,71.85714285714286,65.75,9.4
1012,Fabricio Bustos,77,82,10500000,17500,167,66,24,Right,79.5,71.66666666666667,73.33333333333333,72.66666666666667,76.0,54.625,10.8
1013,Zack Steffen,77,82,9000000,60000,191,86,25,Right,23.0,12.333333333333334,40.833333333333336,39.0,56.0,19.75,76.2
1014,Alphonso Davies,77,88,12500000,20000,181,72,19,Left,76.5,74.0,73.0,64.66666666666667,83.0,60.875,9.4
1015,Bruno Viana,77,81,10500000,12500,187,79,25,Right,56.5,78.0,62.333333333333336,59.666666666666664,67.0,48.5,8.0
1016,Henry Onyekuru,77,84,12500000,32000,175,59,23,Right,81.0,33.333333333333336,59.333333333333336,67.33333333333333,80.42857142857143,65.625,9.4
1017,Lucas Paquetá,77,84,12500000,27500,180,72,23,Left,82.0,59.333333333333336,74.33333333333333,74.0,75.71428571428571,72.125,11.4
1018,Zubeldia,77,83,11000000,22000,181,73,23,Right,72.5,73.66666666666667,73.66666666666667,74.0,71.85714285714286,63.875,9.2
1019,Xaver Schlager,77,84,12500000,32000,174,76,22,Left,76.0,65.33333333333333,76.0,69.0,75.42857142857143,63.0,8.2
1020,Shoya Nakajima,77,80,11500000,12500,164,64,26,Right,80.5,35.0,68.16666666666667,67.66666666666667,76.42857142857143,67.375,8.2
1021,Fikayo Tomori,77,86,12500000,55000,185,78,22,Right,65.0,76.0,61.5,63.666666666666664,73.85714285714286,41.375,10.2
1022,Theo Hernández,77,83,11000000,24500,184,82,22,Left,75.0,71.66666666666667,66.66666666666667,71.33333333333333,77.0,61.625,8.6
1023,Wesley,77,83,12500000,50000,191,94,23,Right,75.0,29.0,69.5,66.0,68.71428571428571,69.25,10.6
1024,Daniel James,77,83,12000000,70000,170,76,22,Right,75.5,41.0,65.66666666666667,69.33333333333333,78.14285714285714,62.125,9.6
1025,Marko Grujić,77,84,12500000,65000,191,86,24,Right,80.0,70.66666666666667,76.66666666666667,71.66666666666667,67.14285714285714,66.0,11.2
1026,Yusuf Yazıcı,77,82,12000000,32000,185,74,23,Left,80.5,45.666666666666664,67.66666666666667,77.0,71.57142857142857,73.625,9.4
1027,Donyell Malen,77,86,14000000,15500,179,78,21,Right,79.5,21.666666666666668,62.166666666666664,62.333333333333336,80.71428571428571,67.375,9.8
1028,Joris Gnagnon,77,81,10500000,14000,182,89,23,Right,64.5,75.33333333333333,64.83333333333333,58.333333333333336,64.42857142857143,45.875,9.2
1029,Gonzalo Montiel,77,84,11000000,14500,175,70,23,Right,72.0,72.33333333333333,75.0,69.66666666666667,80.71428571428571,54.25,7.6
1030,Formosandrinho,77,77,9500000,26500,178,72,28,Right,72.5,16.333333333333332,59.5,60.0,72.42857142857143,69.875,8.8
1031,Adilson Edrada,77,77,9500000,37000,176,72,28,Right,81.0,30.666666666666668,61.166666666666664,65.66666666666667,71.85714285714286,66.75,12.8
1032,Simão Acunha,77,77,8000000,35000,178,71,32,Right,77.0,28.0,64.83333333333333,75.33333333333333,73.71428571428571,68.875,10.8
1033,Muo Cadete,77,79,10500000,10500,178,78,20,Left,76.0,36.666666666666664,62.333333333333336,72.66666666666667,71.71428571428571,51.25,10.8
1034,Nicolás Filhei,77,79,11000000,16000,172,69,24,Right,76.0,55.666666666666664,68.83333333333333,75.66666666666667,67.0,66.75,9.8
1035,Rodrigo Vuarte,77,77,8000000,17000,179,77,28,Left,64.5,78.0,65.66666666666667,73.66666666666667,66.71428571428571,59.625,10.0
1036,Jadsinho Mei,77,79,10000000,14500,176,72,24,Right,59.5,70.33333333333333,71.0,64.66666666666667,63.857142857142854,51.625,6.8
1037,Wagner Laranjo,77,77,2800000,12000,177,77,36,Right,76.0,73.0,71.66666666666667,74.0,69.14285714285714,70.375,11.2
1038,Wellington Sabrão,77,77,6500000,17000,169,66,32,Right,73.0,73.0,66.83333333333333,72.0,78.0,56.25,11.0
1039,Gazzolisco,77,77,8000000,13500,186,73,20,Left,71.5,75.33333333333333,70.5,73.33333333333333,77.0,74.75,10.2
1040,Lucas Mantela,77,79,7500000,5700,183,77,20,Right,20.0,17.0,41.333333333333336,20.0,51.285714285714285,21.875,75.8
1041,Falaye Sacko,77,82,10500000,9500,179,64,25,Right,72.5,72.66666666666667,71.16666666666667,63.333333333333336,82.57142857142857,46.5,10.8
1042,Córdoba,77,83,12000000,23000,180,73,23,Left,79.5,69.66666666666667,69.5,71.33333333333333,76.71428571428571,64.0,10.8
1043,Gianluca Mancini,77,83,11000000,38000,190,77,24,Right,60.5,78.0,63.333333333333336,45.0,60.57142857142857,46.375,9.4
1044,Toni Villa,77,80,11500000,18500,173,64,25,Right,82.5,53.333333333333336,67.16666666666667,74.0,69.0,60.0,11.6
1045,Lucas Martínez Quarta,77,85,12000000,14500,183,78,24,Right,72.0,73.66666666666667,73.66666666666667,72.33333333333333,73.85714285714286,60.0,12.4
1046,Borja Mayoral,77,83,12500000,110000,182,74,23,Right,78.0,31.0,65.0,68.0,72.14285714285714,70.125,10.2
1047,Emil Audero,77,87,11500000,21500,192,83,23,Right,18.5,10.0,34.166666666666664,20.333333333333332,50.42857142857143,21.625,76.0
1048,Agustín Rossi,77,82,9000000,12500,193,92,25,Right,23.0,21.0,40.666666666666664,28.333333333333332,46.42857142857143,24.5,75.8
1049,Álex Remiro,77,83,9000000,17000,191,83,25,Right,18.0,16.333333333333332,36.833333333333336,22.0,53.0,20.75,77.0
1050,Takumi Minamino,77,80,11500000,65000,174,67,25,Right,81.0,29.333333333333332,66.16666666666667,66.33333333333333,81.0,69.0,11.6
1051,Andrei Girotto,77,77,8000000,24500,186,79,28,Right,69.5,77.66666666666667,67.66666666666667,69.66666666666667,65.14285714285714,62.5,9.0
1052,Kieran Tierney,77,86,12500000,55000,178,76,23,Left,74.5,73.66666666666667,73.33333333333333,72.66666666666667,81.28571428571429,55.875,12.4
1053,Hwang Hee Chan,77,82,12000000,35000,177,77,24,Right,78.0,25.0,64.66666666666667,69.66666666666667,83.0,65.75,10.8
1054,Ramón Ábila,77,77,9000000,21000,177,93,30,Right,71.5,25.333333333333332,62.333333333333336,55.666666666666664,71.71428571428571,67.75,14.8
1055,Gonzalo Martínez,77,80,11000000,9700,172,75,27,Left,81.5,35.0,62.5,70.0,77.57142857142857,70.625,11.0
1056,Aritz Elustondo,77,81,10500000,24500,180,71,26,Right,61.5,77.0,61.5,62.666666666666664,66.71428571428571,43.75,10.4
1057,Emiliano Buendía,77,83,12000000,41000,170,65,23,Right,81.5,61.0,73.83333333333333,77.33333333333333,68.85714285714286,66.375,10.0
1058,Guido Rodríguez,77,79,10000000,19000,185,80,25,Right,66.0,77.0,69.5,70.33333333333333,58.0,56.125,11.8
1059,İrfan Can Kahveci,77,82,11500000,32000,176,67,25,Left,78.0,62.0,71.5,74.33333333333333,74.85714285714286,66.75,13.4
1060,Alex Berenguer,77,82,12000000,40000,175,73,25,Right,79.0,65.0,72.5,71.0,73.71428571428571,67.75,11.4
1061,Mason Holgate,77,81,10500000,55000,184,75,23,Right,68.5,77.66666666666667,70.16666666666667,73.0,69.71428571428571,47.25,11.6
1062,Emmanuel Boateng,77,84,12500000,14500,175,69,24,Right,72.5,34.666666666666664,63.333333333333336,56.333333333333336,85.85714285714286,66.875,13.4
1063,Yeimar Gómez Andrade,77,79,9500000,8900,187,92,28,Right,60.0,72.66666666666667,62.666666666666664,48.666666666666664,63.57142857142857,37.75,11.6
1064,Fábio Martins,77,78,10500000,16500,178,70,27,Right,82.0,45.666666666666664,70.16666666666667,70.33333333333333,74.85714285714286,71.125,10.6
1065,Joachim Andersen,77,83,11000000,47000,192,90,24,Right,58.0,77.0,64.0,64.66666666666667,64.85714285714286,49.25,11.6
1066,Ramy Bensebaini,77,81,10000000,22500,186,82,25,Left,74.0,75.0,72.0,73.33333333333333,70.57142857142857,54.5,10.8
1067,Dyego Sousa,77,77,9000000,17000,190,82,30,Right,76.5,24.0,64.5,60.0,66.71428571428571,72.625,10.0
1068,Adam Marušić,77,77,9500000,45000,185,85,27,Right,77.5,72.33333333333333,72.83333333333333,73.66666666666667,77.14285714285714,67.5,8.8
1069,Maxime Lopez,77,80,11000000,25500,167,58,22,Right,76.5,63.666666666666664,73.5,78.33333333333333,72.0,68.0,10.2
1070,Gabriel Arias,77,77,5500000,16500,188,82,32,Right,17.5,13.0,37.666666666666664,23.666666666666668,46.42857142857143,22.875,76.4
1071,Brian Fernández,77,80,11500000,14500,175,70,25,Right,75.5,24.333333333333332,62.333333333333336,69.33333333333333,80.28571428571429,70.25,11.0
1072,Enes Ünal,77,83,12500000,30000,187,78,23,Right,76.0,30.333333333333332,63.166666666666664,59.0,75.28571428571429,73.75,11.2
1073,Daler Kuzyaev,77,78,,,182,74,27,Right,78.5,74.66666666666667,70.33333333333333,74.66666666666667,73.0,63.25,11.8
1074,Otávio,77,79,10000000,28000,173,72,26,Right,72.5,78.33333333333333,72.33333333333333,67.66666666666667,72.28571428571429,53.625,10.8
1075,Anton Miranchuk,77,84,12500000,16000,183,72,24,Right,77.0,28.666666666666668,61.333333333333336,73.33333333333333,70.85714285714286,66.0,10.6
1076,Breel Embolo,77,84,12500000,27000,185,86,23,Right,76.5,35.333333333333336,66.16666666666667,67.0,77.85714285714286,66.5,9.0
1077,Tarek Hamed,77,77,,,169,67,31,Right,69.5,77.0,69.16666666666667,70.0,71.57142857142857,60.625,13.6
1078,Manuel Locatelli,77,84,11500000,32000,180,70,22,Right,77.0,75.33333333333333,69.5,76.0,62.714285714285715,65.375,11.8
1079,Raúl,77,77,7500000,15000,187,80,30,Left,54.5,76.33333333333333,67.5,61.333333333333336,64.28571428571429,54.25,10.2
1080,Harry Wilson,77,84,12500000,65000,173,70,23,Left,76.5,46.0,63.0,72.33333333333333,71.42857142857143,76.375,10.2
1081,Jaume,77,79,7500000,26000,185,73,29,Right,22.5,18.0,38.333333333333336,31.333333333333332,59.285714285714285,22.0,76.6
1082,Diego Rico,77,78,9000000,55000,183,76,27,Left,71.5,77.33333333333333,71.0,70.0,72.42857142857143,63.125,11.0
1083,Zaldúa,77,78,9000000,25500,176,69,28,Right,66.5,78.33333333333333,65.16666666666667,71.0,71.28571428571429,43.5,11.6
1084,Miguel Borja,77,78,10500000,5600,183,83,27,Right,68.0,27.666666666666668,62.0,54.666666666666664,75.42857142857143,69.0,13.2
1085,Hamari Traoré,77,77,8000000,37000,175,71,28,Right,75.5,72.66666666666667,70.66666666666667,75.33333333333333,80.0,53.875,11.2
1086,Ludovic Ajorque,77,80,11500000,31000,197,82,26,Left,72.0,17.666666666666668,63.333333333333336,53.333333333333336,64.85714285714286,67.75,11.2
1087,Rodrigo Battaglia,77,77,9000000,14500,187,79,29,Right,75.0,78.0,76.83333333333333,66.0,68.28571428571429,62.125,7.8
1088,Jonathan Calleri,77,80,11500000,29500,181,72,26,Right,75.5,42.0,67.5,60.666666666666664,73.28571428571429,69.625,9.0
1089,Gonzalo Escalante,77,80,10000000,22000,182,76,27,Right,70.5,75.66666666666667,73.83333333333333,71.0,70.42857142857143,63.625,10.4
1090,Guillermo Maripán,77,79,9500000,32000,193,84,26,Right,49.5,77.33333333333333,61.0,56.0,50.0,37.875,10.8
1091,Mahmoud Dahoud,77,81,11500000,55000,178,68,24,Right,81.5,60.666666666666664,71.5,73.0,76.42857142857143,61.25,10.6
1092,Sequeira,77,77,7500000,15000,184,79,30,Left,73.0,74.66666666666667,65.83333333333333,74.33333333333333,71.14285714285714,64.125,10.4
1093,Zainadine,77,77,6500000,11000,178,70,32,Right,61.5,76.33333333333333,64.16666666666667,60.333333333333336,73.42857142857143,53.75,13.6
1094,José Luis Palomino,77,77,7500000,47000,188,87,30,Left,60.0,77.66666666666667,60.5,62.0,56.285714285714285,43.375,10.6
1095,Álex Moreno,77,80,9500000,22000,179,68,27,Left,78.5,72.33333333333333,69.16666666666667,72.0,78.42857142857143,62.125,10.8
1096,Moses Simon,77,82,12000000,21500,168,69,25,Right,80.5,32.666666666666664,59.666666666666664,68.33333333333333,85.28571428571429,63.25,10.8
1097,Giovanni Simeone,77,84,12500000,47000,181,81,25,Right,76.0,35.333333333333336,64.33333333333333,54.333333333333336,76.0,71.75,12.2
1098,Alexander Sørloth,77,81,12000000,50000,194,90,24,Left,71.5,27.666666666666668,67.0,64.66666666666667,69.0,70.875,11.6
1099,Wendell,77,80,10000000,47000,178,72,27,Left,79.0,75.66666666666667,74.16666666666667,73.33333333333333,74.85714285714286,55.75,10.8
